X,Y,Z,Xr,Yr,Zr,DateTime,ID
-735,-128,265,15260,4864,-4052,2019-11-02 17:03:06.345166,jimmy
-745,-141,308,15216,5064,-3704,2019-11-02 17:03:06.376066,jimmy
-742,-164,318,15248,5044,-3896,2019-11-02 17:03:06.407042,jimmy
-735,-112,334,15252,4860,-3932,2019-11-02 17:03:06.437984,jimmy
-733,-132,314,15232,4908,-3940,2019-11-02 17:03:06.468839,jimmy
-513,-147,308,15300,4928,-3976,2019-11-02 17:03:06.499709,jimmy
-737,-120,326,15200,4900,-3880,2019-11-02 17:03:06.530638,jimmy
-748,-137,259,15184,4872,-3912,2019-11-02 17:03:06.561442,jimmy
-749,-150,293,15244,4640,-3604,2019-11-02 17:03:06.593035,jimmy
-749,-143,292,15564,4628,-3732,2019-11-02 17:03:06.624045,jimmy
-726,-95,317,15292,4964,-4072,2019-11-02 17:03:06.655012,jimmy
-749,-104,289,15212,4980,-3704,2019-11-02 17:03:06.685991,jimmy
-745,-164,321,15288,5004,-3772,2019-11-02 17:03:06.716940,jimmy
-732,-131,312,15264,5076,-3864,2019-11-02 17:03:06.747971,jimmy
-717,-144,335,15368,4856,-3864,2019-11-02 17:03:06.778926,jimmy
-1012,-168,274,15384,5028,-3800,2019-11-02 17:03:06.809813,jimmy
-736,-108,311,15236,5112,-3992,2019-11-02 17:03:06.840716,jimmy
-756,-165,297,15300,5028,-3868,2019-11-02 17:03:06.871617,jimmy
-739,-131,314,15316,4936,-4072,2019-11-02 17:03:06.902483,jimmy
-745,-129,279,15300,4960,-3636,2019-11-02 17:03:06.933551,jimmy
-750,-113,318,15200,4948,-3936,2019-11-02 17:03:06.964422,jimmy
-739,-117,304,15352,5052,-3888,2019-11-02 17:03:06.995401,jimmy
-740,-183,322,15424,4920,-4048,2019-11-02 17:03:07.026599,jimmy
-753,-144,256,15556,4884,-3928,2019-11-02 17:03:07.057611,jimmy
-742,-111,331,15260,5052,-3968,2019-11-02 17:03:07.088582,jimmy
-752,-145,301,15568,4928,-3960,2019-11-02 17:03:07.119543,jimmy
-735,-133,347,15280,4956,-3916,2019-11-02 17:03:07.150616,jimmy
-760,-156,273,15332,4872,-4056,2019-11-02 17:03:07.181638,jimmy
-747,-129,323,15276,4988,-3888,2019-11-02 17:03:07.213652,jimmy
-739,-111,2,15208,5040,-3960,2019-11-02 17:03:07.244020,jimmy
-750,-100,328,15244,4920,-3708,2019-11-02 17:03:07.274851,jimmy
-732,-107,316,15224,5068,-3940,2019-11-02 17:03:07.305923,jimmy
-747,-115,337,15296,5076,-3988,2019-11-02 17:03:07.337226,jimmy
-733,-123,293,15272,4924,-3952,2019-11-02 17:03:07.368391,jimmy
-1007,-117,283,15268,5004,-3912,2019-11-02 17:03:07.399502,jimmy
-726,-128,324,15452,5040,-4256,2019-11-02 17:03:07.430729,jimmy
-720,-131,303,15032,4884,-3940,2019-11-02 17:03:07.461801,jimmy
-741,-144,307,15124,4952,-3996,2019-11-02 17:03:07.492902,jimmy
-721,-148,336,15524,4860,-3852,2019-11-02 17:03:07.524225,jimmy
-729,-113,314,15256,4964,-3816,2019-11-02 17:03:07.555313,jimmy
-692,-121,340,15216,4944,-3848,2019-11-02 17:03:07.586479,jimmy
-767,-134,283,15540,4992,-4096,2019-11-02 17:03:07.618824,jimmy
-764,-149,306,15256,5000,-3928,2019-11-02 17:03:07.650109,jimmy
-716,-147,307,15308,4924,-3900,2019-11-02 17:03:07.681229,jimmy
-759,-112,300,15228,4908,-3880,2019-11-02 17:03:07.712362,jimmy
-737,-128,332,15284,4948,-4020,2019-11-02 17:03:07.743606,jimmy
-753,-132,298,15332,4888,-3848,2019-11-02 17:03:07.775023,jimmy
-720,-128,328,15316,4892,-3932,2019-11-02 17:03:07.806229,jimmy
-750,-122,295,15152,4896,-3972,2019-11-02 17:03:07.837543,jimmy
-731,-118,292,15204,5112,-4008,2019-11-02 17:03:07.868749,jimmy
-760,-128,298,15320,4940,-4004,2019-11-02 17:03:07.899938,jimmy
-719,-142,313,15288,4968,-3968,2019-11-02 17:03:07.931878,jimmy
-747,-142,305,15304,5100,-3864,2019-11-02 17:03:07.963071,jimmy
-731,-125,309,15228,4908,-3988,2019-11-02 17:03:07.994261,jimmy
-738,-153,272,15320,4676,-3988,2019-11-02 17:03:08.025535,jimmy
-713,-136,340,15304,5088,-3608,2019-11-02 17:03:08.056755,jimmy
-728,-91,300,15284,4884,-4040,2019-11-02 17:03:08.087963,jimmy
-713,-131,302,15236,4972,-3892,2019-11-02 17:03:08.119131,jimmy
-736,-136,298,15208,4932,-3852,2019-11-02 17:03:08.150344,jimmy
-722,-125,329,15328,4944,-3772,2019-11-02 17:03:08.181566,jimmy
-730,-129,307,15252,5056,-3908,2019-11-02 17:03:08.212719,jimmy
-719,-115,352,15300,4988,-3916,2019-11-02 17:03:08.244022,jimmy
-749,-136,282,15328,4976,-4092,2019-11-02 17:03:08.275310,jimmy
-747,-165,295,15212,4916,-4024,2019-11-02 17:03:08.306546,jimmy
-729,-117,320,15256,4968,-4052,2019-11-02 17:03:08.337892,jimmy
-746,-122,313,15260,4900,-3888,2019-11-02 17:03:08.369037,jimmy
-755,-149,275,15304,5076,-3936,2019-11-02 17:03:08.400267,jimmy
-722,-146,354,15252,4852,-3604,2019-11-02 17:03:08.431682,jimmy
-730,-109,311,15204,5024,-3912,2019-11-02 17:03:08.462928,jimmy
-741,-110,318,15288,4972,-3992,2019-11-02 17:03:08.494288,jimmy
-729,-143,324,15144,5020,-4296,2019-11-02 17:03:08.525616,jimmy
-516,-150,283,15108,4940,-3888,2019-11-02 17:03:08.556838,jimmy
-762,-140,300,15308,4904,-4064,2019-11-02 17:03:08.588158,jimmy
-739,-107,337,15188,5104,-4036,2019-11-02 17:03:08.619350,jimmy
-735,-125,304,15236,4620,-4052,2019-11-02 17:03:08.650673,jimmy
-749,-113,287,15336,4968,-3856,2019-11-02 17:03:08.681988,jimmy
-741,-143,325,15580,4952,-4084,2019-11-02 17:03:08.713266,jimmy
-730,-102,292,15228,4896,-4004,2019-11-02 17:03:08.744496,jimmy
-755,-117,280,15368,4856,-3628,2019-11-02 17:03:08.775857,jimmy
-746,-137,319,15164,5044,-4008,2019-11-02 17:03:08.807133,jimmy
-513,-112,301,15268,4852,-4044,2019-11-02 17:03:08.838666,jimmy
-749,-114,318,15104,4960,-3908,2019-11-02 17:03:08.875914,jimmy
-746,-135,316,15240,4944,-3968,2019-11-02 17:03:08.911203,jimmy
-732,-119,312,15324,4924,-3948,2019-11-02 17:03:08.942492,jimmy
-733,-109,294,15316,4920,-3900,2019-11-02 17:03:08.971644,jimmy
-737,-108,336,15288,5012,-3896,2019-11-02 17:03:08.998606,jimmy
-746,-128,311,15288,4856,-3932,2019-11-02 17:03:09.025877,jimmy
-744,-109,324,15256,4848,-3916,2019-11-02 17:03:09.053189,jimmy
-735,-119,303,15332,4944,-3976,2019-11-02 17:03:09.080535,jimmy
-755,-119,318,15304,5012,-3996,2019-11-02 17:03:09.107935,jimmy
-760,-113,318,15236,4880,-3732,2019-11-02 17:03:09.135303,jimmy
-751,-114,316,15328,4904,-3740,2019-11-02 17:03:09.163220,jimmy
-713,-115,358,15260,4932,-3952,2019-11-02 17:03:09.191085,jimmy
-736,-121,304,15344,4616,-3816,2019-11-02 17:03:09.218870,jimmy
-735,-95,303,15348,4976,-3936,2019-11-02 17:03:09.247181,jimmy
-771,-138,285,15104,5228,-3900,2019-11-02 17:03:09.275777,jimmy
-731,-136,277,15284,4688,-3988,2019-11-02 17:03:09.304362,jimmy
-695,-112,365,15216,4824,-3932,2019-11-02 17:03:09.334399,jimmy
-518,-111,331,15220,5052,-3972,2019-11-02 17:03:03.615472,jimmy
-736,-113,293,15260,5088,-3892,2019-11-02 17:03:03.641453,jimmy
-748,-138,276,15160,4980,-3968,2019-11-02 17:03:03.670434,jimmy
-727,-137,359,15128,4880,-3880,2019-11-02 17:03:03.699656,jimmy
-743,-124,323,15268,4908,-4056,2019-11-02 17:03:03.728214,jimmy
-760,-138,298,15320,4688,-4048,2019-11-02 17:03:03.755745,jimmy
-727,-115,328,15508,4772,-3996,2019-11-02 17:03:03.782385,jimmy
-747,-111,303,15308,4996,-3980,2019-11-02 17:03:03.807472,jimmy
-755,-137,326,15280,4968,-3820,2019-11-02 17:03:03.832813,jimmy
-727,-144,506,15548,4948,-3944,2019-11-02 17:03:03.857938,jimmy
-745,-115,316,15308,5000,-3928,2019-11-02 17:03:03.883032,jimmy
-734,-123,319,15372,4936,-3820,2019-11-02 17:03:03.908168,jimmy
-735,-138,324,15240,4860,-3956,2019-11-02 17:03:03.933567,jimmy
-745,-127,312,15184,4864,-3864,2019-11-02 17:03:03.958867,jimmy
-746,-128,291,15232,4716,-3996,2019-11-02 17:03:03.983962,jimmy
-733,-126,343,15368,5044,-4012,2019-11-02 17:03:04.009171,jimmy
-729,-152,297,15260,4656,-4020,2019-11-02 17:03:04.035516,jimmy
-739,-144,306,15220,5028,-3948,2019-11-02 17:03:04.060906,jimmy
-720,-181,325,15280,4648,-4036,2019-11-02 17:03:04.086085,jimmy
-722,-111,298,15196,4912,-3908,2019-11-02 17:03:04.111293,jimmy
-736,-118,330,15284,5044,-3812,2019-11-02 17:03:04.136564,jimmy
-736,-129,289,15228,4932,-3912,2019-11-02 17:03:04.161905,jimmy
-759,-169,290,15232,4928,-3912,2019-11-02 17:03:04.187286,jimmy
-742,-142,303,15336,4928,-3920,2019-11-02 17:03:04.213594,jimmy
-765,-148,259,15304,4872,-3880,2019-11-02 17:03:04.240227,jimmy
-726,-109,321,15268,4936,-3888,2019-11-02 17:03:04.268293,jimmy
-732,-137,321,15220,4940,-3880,2019-11-02 17:03:04.297061,jimmy
-732,-119,318,15276,4884,-4064,2019-11-02 17:03:04.327197,jimmy
-735,-141,281,15164,4928,-4064,2019-11-02 17:03:04.357489,jimmy
-724,-122,308,15244,5008,-3976,2019-11-02 17:03:04.387934,jimmy
-715,-114,289,15292,4844,-4016,2019-11-02 17:03:04.418247,jimmy
-724,-100,364,15224,4940,-3904,2019-11-02 17:03:04.448626,jimmy
-732,-122,350,15340,4844,-3996,2019-11-02 17:03:04.478955,jimmy
-994,-111,335,15288,5060,-3844,2019-11-02 17:03:04.509232,jimmy
-726,-129,316,15220,4860,-4152,2019-11-02 17:03:04.539616,jimmy
-1014,-120,276,15188,4936,-3912,2019-11-02 17:03:04.570022,jimmy
-734,-138,320,15592,5016,-3904,2019-11-02 17:03:04.600358,jimmy
-752,-131,305,15268,4828,-4004,2019-11-02 17:03:04.630941,jimmy
-732,-93,334,15612,4876,-3928,2019-11-02 17:03:04.661287,jimmy
-734,-161,304,15336,4992,-3860,2019-11-02 17:03:04.691730,jimmy
-721,-127,323,15576,4944,-3972,2019-11-02 17:03:04.722256,jimmy
-729,-108,309,15288,5036,-4184,2019-11-02 17:03:04.752670,jimmy
-723,-121,344,15192,4660,-3992,2019-11-02 17:03:04.783132,jimmy
-756,-128,296,15288,4928,-3984,2019-11-02 17:03:04.813649,jimmy
-727,-119,329,15408,5032,-4000,2019-11-02 17:03:04.844070,jimmy
-739,-138,309,15224,4936,-4036,2019-11-02 17:03:04.874800,jimmy
-515,-131,286,15328,5256,-4244,2019-11-02 17:03:04.905238,jimmy
-748,-137,281,15272,4968,-4072,2019-11-02 17:03:04.935878,jimmy
-747,-140,287,15192,4956,-3892,2019-11-02 17:03:04.966401,jimmy
-758,-125,311,15284,4976,-3988,2019-11-02 17:03:04.996934,jimmy
-1023,-123,293,15184,5096,-3868,2019-11-02 17:03:05.027491,jimmy
-1018,-156,317,15340,5000,-3888,2019-11-02 17:03:05.057963,jimmy
-752,-145,278,15264,4940,-3924,2019-11-02 17:03:05.088398,jimmy
-757,-117,308,15264,4876,-4136,2019-11-02 17:03:05.118984,jimmy
-743,-162,313,15280,4912,-3912,2019-11-02 17:03:05.149505,jimmy
-744,-128,312,15276,4904,-3828,2019-11-02 17:03:05.180022,jimmy
-740,-108,296,15364,5008,-3916,2019-11-02 17:03:05.210457,jimmy
-723,-126,292,15108,4896,-3896,2019-11-02 17:03:05.241012,jimmy
-1022,-130,306,15288,5032,-3952,2019-11-02 17:03:05.271505,jimmy
-729,-129,317,15312,4876,-4052,2019-11-02 17:03:05.301994,jimmy
-513,-162,285,15280,5056,-3968,2019-11-02 17:03:05.332700,jimmy
-739,-102,309,15204,4920,-3960,2019-11-02 17:03:05.363217,jimmy
-718,-123,310,15196,4680,-4076,2019-11-02 17:03:05.393732,jimmy
-747,-123,346,15168,4932,-3988,2019-11-02 17:03:05.424402,jimmy
-733,-131,296,15276,4912,-3908,2019-11-02 17:03:05.454954,jimmy
-739,-118,311,15132,4964,-3932,2019-11-02 17:03:05.485581,jimmy
-743,-137,334,15284,5068,-3952,2019-11-02 17:03:05.516147,jimmy
-747,-95,333,15268,5016,-3948,2019-11-02 17:03:05.546776,jimmy
-744,-146,325,15272,5016,-4040,2019-11-02 17:03:05.577443,jimmy
-758,-137,311,15364,4896,-4188,2019-11-02 17:03:05.608150,jimmy
-739,-118,307,15228,4960,-3948,2019-11-02 17:03:05.639087,jimmy
-718,-124,312,15288,4912,-4056,2019-11-02 17:03:05.669773,jimmy
-733,-126,290,15316,4932,-3904,2019-11-02 17:03:05.700454,jimmy
-737,-125,325,15120,5000,-4012,2019-11-02 17:03:05.731409,jimmy
-739,-155,244,15244,4960,-3912,2019-11-02 17:03:05.762102,jimmy
-750,-119,287,15284,4856,-3864,2019-11-02 17:03:05.792839,jimmy
-766,-172,301,15300,4840,-3976,2019-11-02 17:03:05.823673,jimmy
-730,-99,332,15196,5116,-3988,2019-11-02 17:03:05.865223,jimmy
-758,-162,272,15320,4828,-3868,2019-11-02 17:03:05.909334,jimmy
-716,-103,316,15264,4924,-4244,2019-11-02 17:03:05.938174,jimmy
-754,-152,290,15368,4972,-4068,2019-11-02 17:03:05.965466,jimmy
-754,-121,298,15212,5028,-3988,2019-11-02 17:03:05.992030,jimmy
-714,-124,330,15260,4872,-3680,2019-11-02 17:03:06.018843,jimmy
-514,-132,320,15248,4952,-3944,2019-11-02 17:03:06.046092,jimmy
-733,-125,333,15280,4880,-3996,2019-11-02 17:03:06.074193,jimmy
-719,-108,316,15328,4904,-3992,2019-11-02 17:03:06.102878,jimmy
-755,-153,275,15300,4628,-3860,2019-11-02 17:03:06.132168,jimmy
-738,-102,278,15116,4992,-4028,2019-11-02 17:03:06.161241,jimmy
-723,-135,355,15300,4952,-3988,2019-11-02 17:03:06.190867,jimmy
-737,-123,332,15280,4932,-3596,2019-11-02 17:03:06.221746,jimmy
-735,-109,305,15292,4912,-3956,2019-11-02 17:03:06.252580,jimmy
-760,-142,316,15260,5032,-4036,2019-11-02 17:03:06.283399,jimmy
-711,-129,342,15364,4624,-3860,2019-11-02 17:03:06.314199,jimmy
-732,-126,275,15168,4864,-4052,2019-11-02 17:03:06.345154,jimmy
-745,-132,306,15288,5064,-3704,2019-11-02 17:03:06.376050,jimmy
-740,-167,321,15248,4896,-3896,2019-11-02 17:03:06.407032,jimmy
-729,-116,335,15252,4616,-3952,2019-11-02 17:03:06.437975,jimmy
-732,-134,312,15232,4908,-4088,2019-11-02 17:03:06.468830,jimmy
-772,-148,305,15300,4928,-3944,2019-11-02 17:03:06.499704,jimmy
-731,-121,315,15184,4900,-3880,2019-11-02 17:03:06.530623,jimmy
-745,-149,256,15180,4872,-3912,2019-11-02 17:03:06.561432,jimmy
-746,-154,297,15244,4640,-3836,2019-11-02 17:03:06.593020,jimmy
-746,-158,279,15156,4884,-3732,2019-11-02 17:03:06.624036,jimmy
-730,-90,328,15324,4864,-4072,2019-11-02 17:03:06.655007,jimmy
-752,-96,279,15212,5052,-4052,2019-11-02 17:03:06.685980,jimmy
-750,-170,312,15288,5004,-4088,2019-11-02 17:03:06.716933,jimmy
-735,-125,321,15316,5076,-3864,2019-11-02 17:03:06.747958,jimmy
-719,-137,324,15576,4624,-3864,2019-11-02 17:03:06.778917,jimmy
-1021,-168,282,15384,5088,-4056,2019-11-02 17:03:06.809801,jimmy
-730,-119,310,15236,4876,-4020,2019-11-02 17:03:06.840700,jimmy
-762,-160,302,15300,5028,-3896,2019-11-02 17:03:06.871605,jimmy
-752,-131,315,15316,4936,-3916,2019-11-02 17:03:06.902473,jimmy
-736,-123,286,15348,4960,-3636,2019-11-02 17:03:06.933544,jimmy
-738,-118,320,15288,4964,-3936,2019-11-02 17:03:06.964415,jimmy
-743,-119,299,15352,5032,-3888,2019-11-02 17:03:06.995393,jimmy
-747,-176,308,15424,4920,-3892,2019-11-02 17:03:07.026588,jimmy
-755,-138,499,15148,4884,-3928,2019-11-02 17:03:07.057600,jimmy
-725,-113,331,15272,5032,-3968,2019-11-02 17:03:07.088577,jimmy
-749,-144,301,15568,4924,-4048,2019-11-02 17:03:07.119535,jimmy
-732,-127,346,15280,4956,-3888,2019-11-02 17:03:07.150606,jimmy
-759,-153,278,15112,4872,-4056,2019-11-02 17:03:07.181630,jimmy
-738,-95,311,14920,5096,-3912,2019-11-02 17:03:07.212656,jimmy
-738,-121,509,15208,5040,-3996,2019-11-02 17:03:07.243704,jimmy
-743,-102,327,15216,4920,-3708,2019-11-02 17:03:07.274835,jimmy
-725,-111,309,15224,4720,-3940,2019-11-02 17:03:07.305923,jimmy
-745,-112,348,15292,5076,-3988,2019-11-02 17:03:07.337226,jimmy
-732,-113,291,15272,4920,-3952,2019-11-02 17:03:07.368391,jimmy
-750,-125,275,15268,5004,-3940,2019-11-02 17:03:07.399501,jimmy
-726,-122,323,15416,4700,-4256,2019-11-02 17:03:07.430726,jimmy
-723,-130,305,15032,4924,-3868,2019-11-02 17:03:07.461801,jimmy
-734,-139,309,15380,4952,-4020,2019-11-02 17:03:07.492902,jimmy
-721,-150,335,15524,5064,-3852,2019-11-02 17:03:07.524225,jimmy
-734,-120,316,15256,4964,-3800,2019-11-02 17:03:07.555313,jimmy
-703,-125,335,15256,4944,-3848,2019-11-02 17:03:07.586479,jimmy
-514,-140,283,15540,4992,-3968,2019-11-02 17:03:07.618824,jimmy
-520,-145,312,15252,4924,-3928,2019-11-02 17:03:07.650109,jimmy
-721,-142,311,15308,4924,-3932,2019-11-02 17:03:07.681229,jimmy
-758,-115,302,15300,4908,-3880,2019-11-02 17:03:07.712362,jimmy
-736,-128,335,15284,4920,-4032,2019-11-02 17:03:07.743611,jimmy
-1015,-133,291,15328,5020,-3848,2019-11-02 17:03:07.775023,jimmy
-714,-125,336,15316,4892,-3976,2019-11-02 17:03:07.806229,jimmy
-757,-125,292,15272,4984,-3972,2019-11-02 17:03:07.837543,jimmy
-734,-112,287,15204,5112,-3796,2019-11-02 17:03:07.868749,jimmy
-761,-129,292,15288,4940,-4004,2019-11-02 17:03:07.899938,jimmy
-720,-142,315,15260,4952,-3968,2019-11-02 17:03:07.931878,jimmy
-742,-130,316,15304,5100,-3988,2019-11-02 17:03:07.963071,jimmy
-725,-135,301,15344,4908,-3988,2019-11-02 17:03:07.994262,jimmy
-743,-151,271,15320,4676,-3944,2019-11-02 17:03:08.025535,jimmy
-704,-129,334,15212,4832,-3608,2019-11-02 17:03:08.056755,jimmy
-732,-99,306,15284,5104,-4032,2019-11-02 17:03:08.087963,jimmy
-724,-122,297,15276,4972,-3892,2019-11-02 17:03:08.119131,jimmy
-744,-132,291,15208,4988,-4108,2019-11-02 17:03:08.150344,jimmy
-718,-125,329,15336,4944,-3772,2019-11-02 17:03:08.181566,jimmy
-727,-133,308,15252,4988,-3908,2019-11-02 17:03:08.212719,jimmy
-726,-114,354,15348,4988,-3916,2019-11-02 17:03:08.244023,jimmy
-742,-134,287,15328,4932,-4092,2019-11-02 17:03:08.275313,jimmy
-746,-163,296,15212,4916,-3968,2019-11-02 17:03:08.306546,jimmy
-715,-116,319,15256,5024,-4052,2019-11-02 17:03:08.337902,jimmy
-751,-117,307,15260,4900,-3852,2019-11-02 17:03:08.369037,jimmy
-759,-153,284,15260,5060,-3936,2019-11-02 17:03:08.400267,jimmy
-721,-143,352,15356,4852,-3604,2019-11-02 17:03:08.431693,jimmy
-730,-120,312,15204,4608,-3912,2019-11-02 17:03:08.462935,jimmy
-735,-109,312,15316,4972,-3992,2019-11-02 17:03:08.494288,jimmy
-731,-156,313,15144,5032,-3868,2019-11-02 17:03:08.525621,jimmy
-770,-158,283,15536,4940,-3888,2019-11-02 17:03:08.556842,jimmy
-752,-142,304,15308,4904,-3960,2019-11-02 17:03:08.588161,jimmy
-739,-101,334,15316,4848,-4036,2019-11-02 17:03:08.619354,jimmy
-738,-119,296,15236,4620,-3956,2019-11-02 17:03:08.650680,jimmy
-750,-121,284,15288,5028,-3856,2019-11-02 17:03:08.681991,jimmy
-740,-153,322,15580,4952,-3944,2019-11-02 17:03:08.713269,jimmy
-734,-107,291,15232,4948,-4004,2019-11-02 17:03:08.744496,jimmy
-744,-121,280,15112,4856,-3836,2019-11-02 17:03:08.775857,jimmy
-744,-139,321,15280,4956,-4008,2019-11-02 17:03:08.807133,jimmy
-766,-106,301,15268,4852,-3964,2019-11-02 17:03:08.838667,jimmy
-709,-116,303,15184,5040,-3868,2019-11-02 17:03:08.874489,jimmy
-731,-120,305,15228,4880,-4064,2019-11-02 17:03:08.918538,jimmy
-748,-136,325,15356,4992,-3864,2019-11-02 17:03:08.949602,jimmy
-741,-122,295,15260,4904,-3860,2019-11-02 17:03:08.976880,jimmy
-744,-123,299,15308,4876,-3928,2019-11-02 17:03:09.003576,jimmy
-701,-108,308,15208,5004,-3712,2019-11-02 17:03:09.030531,jimmy
-737,-114,318,15564,5072,-4048,2019-11-02 17:03:09.057851,jimmy
-740,-143,325,15276,4928,-3848,2019-11-02 17:03:09.085136,jimmy
-757,-128,298,15340,5108,-4020,2019-11-02 17:03:09.112392,jimmy
-728,-146,324,15356,4956,-3828,2019-11-02 17:03:09.139773,jimmy
-751,-141,277,15564,4952,-3840,2019-11-02 17:03:09.167281,jimmy
-731,-137,328,15120,4904,-3788,2019-11-02 17:03:09.195111,jimmy
-755,-169,304,15240,4788,-3896,2019-11-02 17:03:09.222970,jimmy
-707,-85,362,15156,5000,-3764,2019-11-02 17:03:09.250801,jimmy
-757,-145,309,15452,5320,-3984,2019-11-02 17:03:09.278995,jimmy
-760,-166,240,15204,4912,-4020,2019-11-02 17:03:09.307651,jimmy
-702,-111,357,15120,4772,-4076,2019-11-02 17:03:09.336467,jimmy
-738,-99,355,15320,4968,-3900,2019-11-02 17:03:09.366311,jimmy
-765,-121,272,15220,4928,-4004,2019-11-02 17:03:09.396058,jimmy
-754,-138,264,15232,4656,-3872,2019-11-02 17:03:09.421504,jimmy
-750,-125,317,15240,5008,-4040,2019-11-02 17:03:09.447088,jimmy
-755,-102,333,15224,4916,-3944,2019-11-02 17:03:09.472156,jimmy
-743,-146,309,15120,5052,-3980,2019-11-02 17:03:09.499032,jimmy
-736,-116,306,15132,4940,-3920,2019-11-02 17:03:09.525718,jimmy
-747,-108,323,15132,5044,-3952,2019-11-02 17:03:09.552568,jimmy
-754,-98,307,15124,4856,-3944,2019-11-02 17:03:09.579067,jimmy
-760,-112,306,15400,4968,-3976,2019-11-02 17:03:09.605732,jimmy
-759,-145,293,15240,4912,-4036,2019-11-02 17:03:09.632472,jimmy
-753,-148,297,15320,4920,-3888,2019-11-02 17:03:09.659052,jimmy
-1017,-121,312,15208,4948,-3976,2019-11-02 17:03:09.685704,jimmy
-724,-91,345,15308,4912,-3768,2019-11-02 17:03:09.712187,jimmy
-748,-146,301,15332,4948,-4032,2019-11-02 17:03:09.738776,jimmy
-739,-137,311,15312,5068,-3976,2019-11-02 17:03:09.765455,jimmy
-732,-113,322,15248,4856,-4104,2019-11-02 17:03:09.792173,jimmy
-750,-121,276,15248,4972,-3916,2019-11-02 17:03:09.818774,jimmy
-726,-136,315,15204,4976,-3856,2019-11-02 17:03:09.845239,jimmy
-723,-110,298,15296,4928,-4076,2019-11-02 17:03:09.871694,jimmy
-741,-139,284,15304,4916,-3880,2019-11-02 17:03:09.898293,jimmy
-730,-130,314,15344,4896,-3852,2019-11-02 17:03:09.925436,jimmy
-753,-125,311,15372,4884,-3888,2019-11-02 17:03:09.952795,jimmy
-696,-113,362,15340,4916,-3948,2019-11-02 17:03:09.979776,jimmy
-748,-137,300,15312,4808,-3960,2019-11-02 17:03:10.006781,jimmy
-748,-131,300,15276,4932,-3792,2019-11-02 17:03:10.034347,jimmy
-747,-128,286,15152,4920,-4084,2019-11-02 17:03:10.062190,jimmy
-735,-122,321,15328,4892,-4276,2019-11-02 17:03:10.090637,jimmy
-728,-129,302,15200,4976,-4220,2019-11-02 17:03:10.119323,jimmy
-752,-127,312,15292,4932,-3972,2019-11-02 17:03:10.148625,jimmy
-721,-107,303,15256,4868,-3792,2019-11-02 17:03:10.178714,jimmy
-749,-150,307,15236,4964,-3908,2019-11-02 17:03:10.208551,jimmy
-726,-110,321,15108,4872,-4032,2019-11-02 17:03:10.239081,jimmy
-735,-111,307,15216,4976,-3856,2019-11-02 17:03:10.270025,jimmy
-727,-142,334,15104,4900,-4052,2019-11-02 17:03:10.300676,jimmy
-751,-133,312,15200,4992,-3900,2019-11-02 17:03:10.331496,jimmy
-735,-128,320,15320,5016,-3944,2019-11-02 17:03:10.362239,jimmy
-517,-128,301,15252,5008,-3868,2019-11-02 17:03:10.394315,jimmy
-727,-138,321,15220,4872,-3728,2019-11-02 17:03:10.424418,jimmy
-754,-141,312,15340,4952,-3592,2019-11-02 17:03:10.453558,jimmy
-749,-143,329,15304,5116,-3872,2019-11-02 17:03:10.484994,jimmy
-752,-129,295,15288,4888,-3908,2019-11-02 17:03:10.513870,jimmy
-745,-136,302,15296,4628,-3992,2019-11-02 17:03:10.541875,jimmy
-749,-131,267,15244,4844,-3940,2019-11-02 17:03:10.569433,jimmy
-720,-91,358,15316,5088,-4000,2019-11-02 17:03:10.596433,jimmy
-739,-147,325,15252,5056,-3952,2019-11-02 17:03:10.623177,jimmy
-742,-130,324,15192,4972,-3984,2019-11-02 17:03:10.649748,jimmy
-731,-130,343,15332,5048,-3948,2019-11-02 17:03:10.676310,jimmy
-754,-146,289,15256,4904,-3932,2019-11-02 17:03:10.702789,jimmy
-748,-126,295,15320,4804,-3656,2019-11-02 17:03:10.729424,jimmy
-756,-119,324,15104,5036,-3896,2019-11-02 17:03:10.755885,jimmy
-517,-125,277,15548,4936,-3972,2019-11-02 17:03:10.782759,jimmy
-730,-136,329,15252,4884,-3984,2019-11-02 17:03:10.809243,jimmy
-715,-111,324,15260,4952,-3876,2019-11-02 17:03:10.835986,jimmy
-729,-130,330,15284,4880,-3828,2019-11-02 17:03:10.862677,jimmy
-748,-90,293,15200,4924,-3900,2019-11-02 17:03:10.889377,jimmy
-740,-133,289,15208,4992,-3940,2019-11-02 17:03:10.916364,jimmy
-712,-142,311,15288,4864,-3944,2019-11-02 17:03:10.942919,jimmy
